"distractor","startDate","utterance_cat","reaction_time1","pos2","trial_type","selectedItem2","enjoyment","selectedItem1","botresponse","reaction_time_prior","pos3","contrast","condition","endTime","refObject","pos1","selectedItem_prior","target","age","comments","context_id","reaction_time2","HitCorrect","languages","RT","betwsubj","pos4","gender","trial_number","startTime","timeSpent","comp","utterance","anon_worker_id"
"yellow_corn","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","998","comp","filler","NaN",2,"green_broccoli","Margaret","950","distractor","orange_lettuce","ttp",1566925531663,"comp","contrast","orange_lettuce","green_lettuce",28,NA,"green_ttp_lettuce","NaN",1,"English",2949,"typical","target","female",9,1566924224059,21.7934,"green_broccoli","broccoli","976484516941499"
"yellow_banana","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","2350","comp","filler","NaN",2,"yellow_banana","Margaret","1003","distractor","white_tomato","tan",1566925531663,"distractor","target","green_broccoli","green_broccoli",28,NA,"green_tan_broccoli","NaN",1,"English",4355,"typical","contrast","female",10,1566924224059,21.7934,"green_swan","banana","976484516941499"
"orange_pumpkin","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","983","comp","critical","green_carrot",2,"green_lettuce","Margaret","1458","distractor","red_strawberry","atn",1566925531663,"target","contrast","green_carrot","green_carrot",28,NA,"green_atn_carrot","1191",1,"English",5155,"typical","target","female",11,1566924224059,21.7934,"green_lettuce","green carrot","976484516941499"
"green_broccoli","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","958","target","filler","NaN",2,"green_broccoli","Margaret","1125","comp","yellow_strawberry","tap",1566925531663,"distractor","distractor","green_broccoli","red_strawberry",28,NA,"red_tap_strawberry","NaN",1,"English",3277,"typical","contrast","female",12,1566924224059,21.7934,"red_corn","broccoli","976484516941499"
"yellow_corn","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","751","distractor","filler","NaN",2,"yellow_corn","Margaret","1108","comp","red_broccoli","tap",1566925531663,"distractor","target","yellow_corn","green_broccoli",28,NA,"green_tap_broccoli","NaN",1,"English",2853,"typical","contrast","female",13,1566924224059,21.7934,"green_carrot","corn","976484516941499"
"red_strawberry","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","1015","comp","filler","NaN",2,"red_strawberry","Margaret","788","contrast","orange_pumpkin","atp",1566925531663,"distractor","target","red_strawberry","white_pumpkin",28,NA,"white_atp_pumpkin","NaN",1,"English",2533,"typical","distractor","female",14,1566924224059,21.7934,"white_egg","strawberry","976484516941499"
"yellow_corn","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","1054","comp","filler","NaN",2,"yellow_corn","Margaret","739","target","orange_pumpkin","aap",1566925531663,"distractor","contrast","white_tomato","white_pumpkin",28,NA,"white_aap_pumpkin","NaN",1,"English",2851,"typical","distractor","female",15,1566924224059,21.7934,"white_tomato","corn","976484516941499"
"green_broccoli","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","967","distractor","filler","NaN",2,"green_broccoli","Margaret","853","target","yellow_egg","ttn",1566925531663,"distractor","comp","orange_carrot","orange_pumpkin",28,NA,"orange_ttn_pumpkin","NaN",1,"English",2933,"typical","contrast","female",16,1566924224059,21.7934,"orange_carrot","broccoli","976484516941499"
"green_swan","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","960","contrast","filler","NaN",2,"yellow_corn","Margaret","829","comp","orange_pumpkin","atn",1566925531663,"comp","distractor","green_swan","yellow_egg",28,NA,"yellow_atn_egg","NaN",1,"English",2604,"typical","target","female",17,1566924224059,21.7934,"yellow_corn","corn","976484516941499"
"yellow_strawberry","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","855","contrast","filler","white_tomato",2,"white_pumpkin","Margaret","1437","distractor","green_carrot","aan",1566925531663,"comp","target","green_carrot","white_pumpkin",28,NA,"white_aan_pumpkin","1631",1,"English",5468,"typical","comp","female",18,1566924224059,21.7934,"white_tomato","white tomato","976484516941499"
"yellow_banana","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","1351","distractor","critical","white_swan",2,"white_egg","Margaret","789","contrast","red_strawberry","ttn",1566925531663,"target","target","yellow_banana","white_swan",28,NA,"white_ttn_swan","732",1,"English",4356,"typical","comp","female",19,1566924224059,21.7934,"white_egg","white swan","976484516941499"
"orange_pumpkin","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","1167","target","critical","green_lettuce",2,"green_broccoli","Margaret","741","distractor","white_tomato","ttn",1566925531663,"target","contrast","white_tomato","green_lettuce",28,NA,"green_ttn_lettuce","871",1,"English",4221,"typical","comp","female",20,1566924224059,21.7934,"green_broccoli","green lettuce","976484516941499"
"red_corn","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","1166,2311","target","filler","NaN",2,"orange_banana,orange_pumpkin","Margaret","756","comp","yellow_banana","atp",1566925531663,"comp","contrast","yellow_banana","orange_banana",28,NA,"orange_atp_banana","NaN",1,"English",3996,"typical","distractor","female",21,1566924224059,21.7934,"orange_pumpkin","pumpkin","976484516941499"
"orange_lettuce","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","559","comp","filler","red_broccoli",2,"red_broccoli","Margaret","5589","distractor","white_egg","aan",1566925531663,"comp","contrast","white_egg","red_corn",28,NA,"red_aan_corn","783",1,"English",8557,"typical","target","female",22,1566924224059,21.7934,"red_broccoli","red broccoli","976484516941499"
"green_swan","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","919,1559","contrast","critical","orange_pumpkin",2,"orange_pumpkin,orange_carrot","Margaret","781","target","white_pumpkin","ttp",1566925531663,"target","distractor","green_swan","orange_pumpkin",28,NA,"orange_ttp_pumpkin","1086",1,"English",4781,"typical","comp","female",23,1566924224059,21.7934,"orange_carrot","orange pumpkin","976484516941499"
"orange_pumpkin","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","767","comp","filler","NaN",2,"orange_pumpkin","Margaret","22069","contrast","yellow_banana","tan",1566925531663,"distractor","distractor","red_broccoli","red_strawberry",28,NA,"red_tan_strawberry","NaN",1,"English",23797,"typical","target","female",24,1566924224059,21.7934,"red_broccoli","pumpkin","976484516941499"
"red_strawberry","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","711","distractor","filler","NaN",2,"red_strawberry","Margaret","933","target","white_egg","atp",1566925531663,"distractor","contrast","white_egg","yellow_egg",28,NA,"yellow_atp_egg","NaN",1,"English",2848,"typical","comp","female",25,1566924224059,21.7934,"yellow_banana","strawberry","976484516941499"
"red_corn","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","1391","contrast","filler","green_lettuce",2,"green_lettuce","Margaret","704","comp","green_lettuce","aap",1566925531663,"contrast","distractor","red_corn","orange_lettuce",28,NA,"orange_aap_lettuce","911",1,"English",4399,"typical","target","female",26,1566924224059,21.7934,"orange_banana","green lettuce","976484516941499"
"yellow_banana","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","572,1317","target","filler","NaN",2,"green_carrot,yellow_banana","Margaret","932","distractor","red_corn","aan",1566925531663,"distractor","contrast","green_swan","green_carrot",28,NA,"green_aan_carrot","NaN",1,"English",2979,"typical","comp","female",27,1566924224059,21.7934,"green_swan","banana","976484516941499"
"red_corn","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","775","target","critical","white_tomato",2,"white_tomato","Margaret","709","distractor","orange_pumpkin","atn",1566925531663,"target","contrast","orange_pumpkin","white_tomato",28,NA,"white_atn_tomato","1543",1,"English",4213,"typical","comp","female",28,1566924224059,21.7934,"white_swan","white tomato","976484516941499"
"red_strawberry","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","783","contrast","filler","NaN",2,"red_strawberry","Margaret","766","target","white_pumpkin","tap",1566925531663,"distractor","distractor","white_pumpkin","orange_pumpkin",28,NA,"orange_tap_pumpkin","NaN",1,"English",2388,"typical","comp","female",29,1566924224059,21.7934,"orange_banana","strawberry","976484516941499"
"yellow_corn","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","767","contrast","filler","NaN",2,"yellow_corn","Margaret","820","comp","white_tomato","tap",1566925531663,"distractor","distractor","yellow_corn","red_tomato",28,NA,"red_tap_tomato","NaN",1,"English",2324,"typical","target","female",30,1566924224059,21.7934,"red_broccoli","corn","976484516941499"
"orange_carrot","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","967","target","filler","NaN",2,"orange_carrot","Margaret","1082","contrast","white_swan","aan",1566925531663,"distractor","comp","white_swan","yellow_egg",28,NA,"yellow_aan_egg","NaN",1,"English",2762,"typical","distractor","female",31,1566924224059,21.7934,"yellow_strawberry","carrot","976484516941499"
"yellow_egg","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","983","comp","critical","green_swan",2,"green_broccoli","Margaret","931","target","white_swan","atp",1566925531663,"target","distractor","yellow_egg","green_swan",28,NA,"green_atp_swan","951",1,"English",4202,"typical","contrast","female",32,1566924224059,21.7934,"green_broccoli","green swan","976484516941499"
"white_egg","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","1006","comp","critical","orange_carrot",2,"orange_carrot","Margaret","1029","target","yellow_corn","ttn",1566925531663,"target","distractor","orange_pumpkin","orange_carrot",28,NA,"orange_ttn_carrot","1751",1,"English",4933,"typical","contrast","female",33,1566924224059,21.7934,"orange_pumpkin","orange carrot","976484516941499"
"red_strawberry","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","807","contrast","filler","NaN",2,"yellow_egg","Margaret","741","distractor","yellow_egg","tan",1566925531663,"distractor","comp","orange_lettuce","orange_carrot",28,NA,"orange_tan_carrot","NaN",1,"English",2549,"typical","target","female",34,1566924224059,21.7934,"orange_lettuce","strawberry","976484516941499"
"orange_pumpkin","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","1183","distractor","filler","yellow_egg",2,"yellow_egg","Margaret","1429","target","red_corn","aan",1566925531663,"comp","contrast","red_corn","yellow_strawberry",28,NA,"yellow_aan_strawberry","807",1,"English",4599,"typical","comp","female",35,1566924224059,21.7934,"yellow_egg","yellow egg","976484516941499"
"red_tomato","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","807","contrast","critical","yellow_corn",2,"yellow_banana","Margaret","851","distractor","green_broccoli","ttn",1566925531663,"target","comp","red_tomato","yellow_corn",28,NA,"yellow_ttn_corn","847",1,"English",3804,"typical","target","female",36,1566924224059,21.7934,"yellow_banana","yellow corn","976484516941499"
"green_broccoli","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","919","target","critical","red_tomato",2,"red_strawberry","Margaret","996","comp","orange_banana","ttn",1566925531663,"target","contrast","red_tomato","red_tomato",28,NA,"red_ttn_tomato","1463",1,"English",4581,"typical","distractor","female",37,1566924224059,21.7934,"red_strawberry","red tomato","976484516941499"
"orange_carrot","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","1007","target","critical","yellow_strawberry",2,"red_strawberry","Margaret","1044","distractor","red_strawberry","atp",1566925531663,"target","contrast","yellow_strawberry","yellow_strawberry",28,NA,"yellow_atp_strawberry","847",1,"English",5372,"typical","comp","female",38,1566924224059,21.7934,"yellow_corn","yellow strawberry","976484516941499"
"red_strawberry","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","814","distractor","filler","NaN",2,"red_strawberry","Margaret","1029","target","yellow_corn","tan",1566925531663,"distractor","comp","orange_banana","orange_pumpkin",28,NA,"orange_tan_pumpkin","NaN",1,"English",2740,"typical","contrast","female",39,1566924224059,21.7934,"orange_banana","strawberry","976484516941499"
"orange_banana","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","1015","distractor","filler","white_swan",2,"white_swan","Margaret","789","comp","white_swan","aap",1566925531663,"contrast","target","orange_banana","green_swan",28,NA,"green_aap_swan","927",1,"English",4116,"typical","contrast","female",40,1566924224059,21.7934,"green_carrot","white swan","976484516941499"
"red_broccoli","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","2400","comp","filler","orange_banana",2,"orange_banana","Margaret","837","contrast","orange_banana","ttp",1566925531663,"contrast","target","yellow_banana","yellow_banana",28,NA,"yellow_ttp_banana","1047",1,"English",6172,"typical","distractor","female",41,1566924224059,21.7934,"yellow_corn","orange banana","976484516941499"
"yellow_banana","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","1015","target","filler","white_swan,white_pumpkin",2,"white_swan","Margaret","1037","comp","green_lettuce","tan",1566925531663,"comp","distractor","white_swan","white_swan",28,NA,"white_tan_swan","1278,2534",1,"English",7613,"typical","contrast","female",42,1566924224059,21.7934,"white_pumpkin","white pumpkin","976484516941499"
"white_pumpkin","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","modified","1272","distractor","filler","green_broccoli",2,"green_broccoli","Margaret","876","contrast","green_broccoli","aap",1566925531663,"contrast","target","red_broccoli","red_broccoli",28,NA,"red_aap_broccoli","623",1,"English",4003,"typical","comp","female",43,1566924224059,21.7934,"red_corn","green broccoli","976484516941499"
"yellow_banana","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","2047","comp","filler","NaN",2,"yellow_banana","Margaret","1141","distractor","orange_lettuce","aan",1566925531663,"distractor","contrast","green_swan","green_swan",28,NA,"green_aan_swan","NaN",1,"English",4517,"typical","target","female",44,1566924224059,21.7934,"green_carrot","banana","976484516941499"
"red_strawberry","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","831","distractor","filler","NaN",2,"red_strawberry","Margaret","1229","comp","orange_lettuce","atn",1566925531663,"distractor","contrast","orange_lettuce","white_pumpkin",28,NA,"white_atn_pumpkin","NaN",1,"English",3061,"typical","target","female",45,1566924224059,21.7934,"white_egg","strawberry","976484516941499"
"yellow_banana","Tue Aug 27 2019 22:13:44 GMT+0530 (India Standard Time)","unmodified","863","contrast","filler","NaN",2,"yellow_banana","Margaret","709","distractor","orange_carrot","aan",1566925531663,"distractor","target","orange_carrot","white_tomato",28,NA,"white_aan_tomato","NaN",1,"English",2453,"typical","comp","female",46,1566924224059,21.7934,"white_pumpkin","banana","976484516941499"
